employee_id,first_name,last_name,department,job_title,job_level,location,region,manager_id,joining_date,exit_date,performance_rating,tenure_years,is_active,supervisor_id
11365,Madeline,Underwood,Sales,Sales Manager,1,Austin,APAC,4197.0,04/23/2023,,3,2.28,True,14571.0
11366,Sherry,Cox,Customer Support,Support Lead,2,San Francisco,LATAM,10015.0,08/02/2020,,1,5.0,True,12538.0
11367,Aaron,Casey,Customer Support,Support Agent,3,Chicago,LATAM,,01/01/2024,,4,1.58,True,
11368,Jerry,Smith,IT,IT Specialist,1,New York,APAC,14356.0,06/20/2025,,3,0.12,True,15680.0
11369,Patrick,Liu,HR,HR Generalist,5,Chicago,APAC,,01/07/2025,,4,0.56,True,10190.0
11370,Chelsea,Moore,Sales,Sales Executive,3,Boston,APAC,13623.0,08/30/2022,,1,2.92,True,
11371,Katie,Johnson,Marketing,Marketing Manager,3,New York,APAC,7694.0,10/06/2019,06/25/2020,4,0.72,False,13521.0
11372,Tina,Wolfe,Customer Support,Support Lead,4,Seattle,NA,,08/13/2021,,2,3.97,True,6398.0
11373,Russell,Hernandez,HR,HR Manager,2,Chicago,EMEA,10721.0,11/10/2016,,5,8.73,True,15103.0
11374,Margaret,Smith,Marketing,Marketing Manager,3,San Francisco,LATAM,3094.0,04/03/2019,07/09/2025,1,6.27,False,8211.0
11375,Jimmy,Hudson,IT,IT Manager,5,Chicago,LATAM,6531.0,03/07/2025,,1,0.4,True,2190.0
11376,Cody,Moore,HR,HR Generalist,1,Austin,APAC,9672.0,03/06/2025,,2,0.41,True,7686.0
11377,Kelli,Miller,HR,HR Manager,5,New York,APAC,,07/22/2019,10/09/2024,2,5.22,False,2537.0
11378,Janet,Johnson,Marketing,Marketing Specialist,3,Austin,APAC,5197.0,12/08/2023,,5,1.65,True,7612.0
11379,Gregory,Cole,IT,IT Specialist,2,New York,LATAM,,11/17/2019,04/13/2021,5,1.41,False,8308.0
11380,Jordan,Webb,HR,HR Manager,3,New York,NA,8532.0,08/12/2017,,2,7.98,True,5339.0
11381,Anna,Faulkner,Operations,Operations Manager,1,New York,APAC,13338.0,10/27/2022,,2,2.76,True,
11382,Jacqueline,Hickman,Engineering,Engineering Manager,5,Austin,NA,4992.0,10/04/2016,,1,8.83,True,9082.0
11383,Mathew,Johns,HR,HR Manager,4,San Francisco,NA,3557.0,06/13/2022,08/14/2022,1,0.17,False,4809.0
11384,Jennifer,Orr,Engineering,Software Engineer,1,Seattle,EMEA,9653.0,07/06/2022,,5,3.07,True,
11385,Jessica,Cole,Marketing,Marketing Specialist,1,New York,APAC,7470.0,09/03/2024,,5,0.91,True,9206.0
11386,Jeremy,Rojas,Operations,Operations Manager,5,Boston,APAC,,07/24/2022,,4,3.02,True,2713.0
11387,Wendy,Meyer,IT,IT Specialist,5,New York,NA,12797.0,01/01/2025,,1,0.58,True,
11388,Eric,Jimenez,Marketing,Marketing Manager,1,Chicago,APAC,6485.0,12/22/2022,,4,2.61,True,5524.0
11389,Kim,Wood,Finance,Financial Analyst,4,Austin,APAC,1086.0,04/12/2020,,1,5.31,True,7570.0
11390,Jonathan,Jimenez,Engineering,Software Engineer,2,New York,LATAM,1291.0,04/13/2024,,5,1.3,True,8628.0
11391,Vincent,Kelley,Marketing,Marketing Specialist,2,Boston,APAC,10175.0,06/17/2021,07/04/2022,5,1.05,False,
11392,James,Elliott,Sales,Sales Manager,2,New York,EMEA,15308.0,06/20/2025,,2,0.12,True,9219.0
11393,Raymond,Hall,Sales,Sales Executive,4,San Francisco,EMEA,5593.0,03/09/2016,,2,9.4,True,13790.0
11394,George,Oliver,IT,IT Specialist,5,Boston,LATAM,6395.0,06/12/2020,,1,5.14,True,
11395,Jennifer,Martin,Engineering,Software Engineer,5,New York,EMEA,13117.0,11/05/2017,,4,7.74,True,
11396,Eric,Mosley,Customer Support,Support Agent,3,New York,EMEA,3183.0,12/12/2015,,2,9.64,True,6200.0
11397,Christopher,Peck,IT,IT Specialist,4,New York,EMEA,15347.0,08/02/2020,,4,5.0,True,12354.0
11398,Gregory,Rogers,IT,IT Manager,2,Austin,LATAM,,02/09/2024,10/27/2024,3,0.72,False,6276.0
11399,Dale,Green,IT,IT Specialist,3,Seattle,LATAM,10925.0,12/01/2024,,1,0.67,True,4328.0
11400,Kristine,Wilcox,Customer Support,Support Lead,2,San Francisco,LATAM,1719.0,02/01/2021,,4,4.5,True,6230.0
11401,Paula,Aguilar,Sales,Sales Executive,2,Seattle,NA,4067.0,09/27/2018,,5,6.85,True,12917.0
11402,Jennifer,Johnson,HR,HR Generalist,4,San Francisco,EMEA,8309.0,03/21/2020,,3,5.37,True,11733.0
11403,Heidi,Wells,IT,IT Specialist,2,San Francisco,EMEA,8010.0,10/14/2021,,2,3.8,True,1003.0
11404,Tiffany,Thomas,IT,IT Manager,4,Boston,APAC,6827.0,04/30/2025,,2,0.25,True,8546.0
11405,Beverly,Sullivan,HR,HR Generalist,3,New York,LATAM,6446.0,08/17/2023,,2,1.96,True,14856.0
11406,Henry,Ruiz,Customer Support,Support Lead,1,San Francisco,EMEA,4329.0,06/09/2023,,1,2.15,True,1985.0
11407,Jennifer,Quinn,IT,IT Manager,5,New York,NA,6157.0,04/27/2021,,5,4.27,True,11108.0
11408,Christopher,Williamson,Operations,Operations Executive,2,New York,LATAM,1481.0,07/30/2016,02/17/2024,5,7.56,False,9735.0
11409,Heather,Serrano,Engineering,Engineering Manager,2,San Francisco,APAC,5323.0,12/25/2018,,5,6.61,True,3815.0
11410,Timothy,Phillips,Sales,Sales Executive,2,Boston,LATAM,5639.0,04/01/2021,,4,4.34,True,10067.0
11411,Tonya,Johnson,Finance,Finance Manager,2,Chicago,APAC,14111.0,06/03/2016,,2,9.17,True,14230.0
11412,Raymond,Mccarthy,Finance,Finance Manager,1,San Francisco,APAC,11637.0,06/19/2022,09/27/2022,5,0.27,False,15142.0
11413,Cheryl,Payne,Finance,Financial Analyst,2,San Francisco,APAC,11600.0,11/16/2021,,3,3.71,True,15221.0
11414,Robert,Davis,Customer Support,Support Lead,4,Boston,APAC,12200.0,04/23/2017,,2,8.28,True,14976.0
11415,Jamie,Avery,Customer Support,Support Lead,2,Austin,APAC,14246.0,02/07/2025,,5,0.48,True,
11416,David,Brown,Customer Support,Support Lead,1,Seattle,NA,14031.0,11/23/2021,01/16/2023,3,1.15,False,9252.0
11417,Daniel,Dawson,Engineering,Software Engineer,3,San Francisco,EMEA,14800.0,06/02/2019,,5,6.17,True,
11418,Rebecca,Garcia,IT,IT Manager,3,Chicago,EMEA,10181.0,08/19/2016,,4,8.96,True,
11419,John,Long,Finance,Finance Manager,4,Boston,APAC,5193.0,11/20/2017,,5,7.7,True,6769.0
11420,Gregory,Duarte,Engineering,Senior Engineer,4,Boston,NA,5370.0,12/20/2021,,4,3.62,True,10567.0
11421,Kimberly,Dickerson,Finance,Finance Manager,5,Seattle,EMEA,12690.0,07/31/2023,,3,2.01,True,14601.0
11422,Judith,Fisher,Sales,Sales Executive,4,New York,APAC,7611.0,10/13/2021,,3,3.8,True,14907.0
11423,Samantha,King,Sales,Sales Executive,5,Boston,NA,8193.0,03/24/2021,,1,4.36,True,2200.0
11424,Rhonda,Smith,Engineering,Engineering Manager,3,Seattle,EMEA,7152.0,12/09/2018,,4,6.65,True,7123.0
11425,Teresa,Davis,Marketing,Marketing Specialist,3,Austin,LATAM,12079.0,11/11/2015,01/31/2016,3,0.22,False,1053.0
11426,Jacob,Marquez,Customer Support,Support Agent,1,San Francisco,NA,1180.0,09/04/2017,,2,7.91,True,14563.0
11427,Terri,Espinoza,Marketing,Marketing Manager,3,Austin,LATAM,,04/24/2024,12/10/2024,2,0.63,False,13842.0
11428,Rebecca,Terry,Sales,Sales Manager,5,Seattle,EMEA,,02/20/2016,,4,9.45,True,10743.0
11429,Brittany,Robinson,Customer Support,Support Lead,3,Chicago,EMEA,10497.0,02/18/2016,,3,9.46,True,10526.0
11430,William,Collins,HR,HR Generalist,3,Seattle,NA,,12/25/2020,,4,4.6,True,11616.0
11431,Fernando,Barr,Operations,Operations Manager,1,Seattle,EMEA,3317.0,09/28/2021,,1,3.84,True,
11432,Amber,Mitchell,Sales,Sales Manager,1,Chicago,APAC,7218.0,08/18/2022,,4,2.96,True,7706.0
11433,Kelly,Edwards,HR,HR Manager,2,Austin,NA,14822.0,07/29/2021,,4,4.01,True,
11434,William,Webb,Operations,Operations Manager,4,New York,EMEA,2956.0,06/24/2022,06/23/2025,1,3.0,False,
11435,Miranda,Barton,Marketing,Marketing Manager,4,Austin,NA,3349.0,07/09/2024,,4,1.06,True,4662.0
11436,Donald,Franco,HR,HR Manager,5,Austin,APAC,3143.0,09/21/2015,,1,9.87,True,5354.0
11437,Joshua,Hughes,Customer Support,Support Lead,1,San Francisco,LATAM,12276.0,02/07/2020,,2,5.48,True,9569.0
11438,Molly,Garcia,Operations,Operations Executive,5,San Francisco,NA,6015.0,05/23/2022,03/16/2023,4,0.81,False,
11439,Lauren,French,Finance,Finance Manager,3,New York,NA,10306.0,02/16/2018,,1,7.46,True,7404.0
11440,Rodney,Weeks,HR,HR Generalist,5,Boston,APAC,11161.0,05/31/2024,,3,1.17,True,13956.0
11441,Jennifer,Thomas,Sales,Sales Executive,2,Seattle,NA,3703.0,02/06/2021,,1,4.48,True,4479.0
11442,Kevin,Murray,HR,HR Generalist,5,San Francisco,NA,14698.0,03/22/2024,,3,1.36,True,
11443,Bryan,Davis,Engineering,Senior Engineer,5,Boston,APAC,8452.0,02/25/2020,06/09/2021,1,1.29,False,6917.0
11444,Christina,Sanders,Engineering,Senior Engineer,1,New York,NA,2920.0,09/26/2020,,4,4.85,True,10859.0
11445,Alexander,Glass,Marketing,Marketing Specialist,2,Seattle,LATAM,10531.0,04/04/2023,,4,2.33,True,5052.0
11446,Tracey,Johnson,Sales,Sales Manager,5,Austin,NA,9576.0,08/08/2018,,5,6.99,True,3091.0
11447,Katherine,Miller,HR,HR Generalist,1,San Francisco,EMEA,15759.0,08/29/2024,10/15/2024,5,0.13,False,15754.0
11448,Jasmine,Watkins,Marketing,Marketing Manager,4,Chicago,LATAM,8097.0,02/19/2017,,4,8.45,True,9364.0
11449,Ryan,Barnes,Finance,Financial Analyst,4,Boston,NA,11956.0,06/12/2020,,5,5.14,True,8542.0
11450,David,Harris,Sales,Sales Executive,4,New York,LATAM,11617.0,04/30/2016,,2,9.26,True,1086.0
11451,Stephanie,Chavez,Engineering,Engineering Manager,4,Seattle,NA,1114.0,05/09/2022,,2,3.23,True,13713.0
11452,Jo,Frank,Operations,Operations Executive,4,Chicago,EMEA,9752.0,01/09/2016,,4,9.57,True,
11453,Scott,Peterson,Marketing,Marketing Specialist,3,Austin,LATAM,7900.0,11/22/2023,03/22/2025,1,1.33,False,
11454,Tyler,Parker,IT,IT Specialist,4,Chicago,EMEA,9927.0,01/24/2022,,5,3.52,True,11118.0
11455,James,Garcia,Customer Support,Support Agent,1,Boston,NA,1829.0,06/17/2021,,3,4.13,True,1747.0
11456,Michael,Roman,Sales,Sales Manager,1,New York,NA,8192.0,04/29/2021,08/25/2024,4,3.33,False,15496.0
11457,Brenda,Chen,Sales,Sales Executive,5,Boston,EMEA,2612.0,09/28/2022,,1,2.84,True,10781.0
11458,Gary,Mccullough,Sales,Sales Executive,2,San Francisco,LATAM,6381.0,12/14/2019,,2,5.64,True,11796.0
11459,Alicia,Villarreal,Operations,Operations Manager,1,Austin,EMEA,,10/28/2023,,1,1.76,True,11134.0
11460,Miranda,White,Marketing,Marketing Manager,2,Seattle,NA,4599.0,06/23/2022,,1,3.11,True,7281.0
11461,Jennifer,Carter,HR,HR Generalist,5,Seattle,APAC,1665.0,07/02/2023,,5,2.08,True,12478.0
11462,Crystal,Blackwell,HR,HR Manager,3,Boston,APAC,10689.0,04/19/2022,,5,3.29,True,5279.0
11463,Renee,Lawson,Engineering,Senior Engineer,5,Seattle,APAC,9746.0,02/05/2020,,1,5.49,True,14022.0
11464,Robert,Simon,Sales,Sales Executive,5,Chicago,NA,11668.0,04/12/2018,,5,7.31,True,4096.0
11465,Wendy,Stephens,Customer Support,Support Lead,1,Boston,NA,,01/25/2024,07/13/2024,4,0.47,False,1616.0
11466,Lucas,Liu,HR,HR Generalist,2,Seattle,LATAM,6121.0,05/01/2023,,1,2.25,True,9207.0
11467,Carolyn,Hood,IT,IT Specialist,3,Austin,APAC,5846.0,01/31/2020,06/06/2021,1,1.35,False,
11468,Norman,Smith,Operations,Operations Manager,3,Boston,NA,12279.0,08/17/2015,,3,9.96,True,12458.0
11469,James,Jensen,Finance,Financial Analyst,4,Seattle,EMEA,12439.0,12/16/2019,10/23/2020,4,0.85,False,
11470,Sean,Harris,HR,HR Generalist,1,Chicago,LATAM,13436.0,09/11/2019,,1,5.89,True,14374.0
11471,Chelsea,Clayton,Marketing,Marketing Manager,3,Seattle,LATAM,8921.0,02/21/2022,,2,3.44,True,3424.0
11472,Allison,Stephens,Operations,Operations Manager,1,Boston,NA,1590.0,01/14/2023,,3,2.55,True,12163.0
11473,Matthew,Hudson,Customer Support,Support Agent,4,Austin,NA,8141.0,05/14/2024,,5,1.22,True,11897.0
11474,Benjamin,Hull,Marketing,Marketing Specialist,5,New York,LATAM,8898.0,05/15/2016,,2,9.22,True,7238.0
11475,Elizabeth,Stark,Operations,Operations Executive,5,Austin,NA,,11/26/2016,,4,8.68,True,4428.0
11476,Kayla,Smith,HR,HR Manager,5,Chicago,EMEA,5747.0,08/01/2023,07/23/2025,4,1.98,False,8422.0
11477,Matthew,Ryan,HR,HR Generalist,1,Austin,LATAM,9818.0,02/19/2024,,5,1.45,True,9960.0
11478,Amy,Kelley,Finance,Finance Manager,4,New York,EMEA,7851.0,08/09/2015,,5,9.99,True,
11479,Jonathan,Burnett,Sales,Sales Executive,4,Seattle,APAC,11570.0,04/30/2022,05/15/2024,3,2.04,False,12949.0
11480,Miranda,Wong,Customer Support,Support Lead,3,Boston,EMEA,7256.0,10/25/2020,,2,4.77,True,
11481,Christine,Williams,IT,IT Specialist,5,Austin,EMEA,2404.0,06/10/2020,,5,5.15,True,5413.0
11482,Michael,Baker,Customer Support,Support Agent,5,San Francisco,NA,15799.0,04/02/2022,,4,3.33,True,5112.0
11483,Nathan,Mitchell,Finance,Financial Analyst,4,Seattle,EMEA,7465.0,03/27/2019,,5,6.35,True,15380.0
11484,Jennifer,Wilson,Customer Support,Support Agent,4,Seattle,LATAM,12244.0,02/22/2019,06/02/2024,2,5.28,False,2116.0
11485,Susan,Miller,HR,HR Generalist,1,New York,EMEA,4806.0,04/01/2020,,2,5.34,True,2460.0
11486,Sandra,Miller,Sales,Sales Executive,3,Boston,EMEA,2919.0,04/03/2018,11/16/2021,5,3.62,False,14111.0
11487,Sean,Simon,HR,HR Generalist,5,Seattle,EMEA,,12/16/2022,05/28/2025,3,2.45,False,
11488,Nicholas,Lewis,Customer Support,Support Agent,5,Austin,LATAM,6411.0,02/02/2025,,2,0.49,True,13750.0
11489,Brenda,Jones,Engineering,Senior Engineer,4,Boston,LATAM,7812.0,03/28/2016,02/11/2018,2,1.88,False,5464.0
11490,Kathleen,Castillo,HR,HR Generalist,1,Boston,APAC,13890.0,05/04/2020,,1,5.25,True,
11491,Loretta,Thompson,IT,IT Manager,5,Chicago,EMEA,1328.0,10/05/2016,,2,8.83,True,5064.0
11492,Kimberly,Smith,IT,IT Specialist,1,San Francisco,NA,,12/12/2018,,3,6.64,True,5278.0
11493,Richard,Howard,Engineering,Senior Engineer,2,Seattle,EMEA,11473.0,02/28/2016,,1,9.43,True,1730.0
11494,Eric,Oconnor,IT,IT Specialist,3,Boston,EMEA,7444.0,07/25/2019,,5,6.02,True,4157.0
11495,Taylor,Wells,HR,HR Generalist,4,Chicago,APAC,2884.0,06/20/2023,,5,2.12,True,14503.0
11496,Aaron,Williams,Engineering,Software Engineer,2,Boston,EMEA,11549.0,05/22/2020,,3,5.2,True,2012.0
11497,Samuel,Moore,IT,IT Specialist,2,New York,NA,5258.0,04/11/2019,,2,6.31,True,11068.0
11498,Laura,Howell,Marketing,Marketing Manager,5,Chicago,APAC,12440.0,01/14/2016,12/21/2023,5,7.94,False,2673.0
11499,Carly,Bautista,Customer Support,Support Lead,1,Seattle,NA,5386.0,06/16/2023,,5,2.13,True,1426.0
11500,Kayla,Mcneil,IT,IT Specialist,3,Austin,APAC,1009.0,05/25/2023,03/23/2024,1,0.83,False,7187.0
11501,Jennifer,Walker,Operations,Operations Manager,1,San Francisco,LATAM,9959.0,10/05/2016,03/31/2025,4,8.49,False,1915.0
11502,Edward,Cruz,Finance,Finance Manager,2,Chicago,NA,5124.0,04/09/2017,,4,8.32,True,2548.0
11503,Kayla,Sullivan,Engineering,Software Engineer,2,New York,LATAM,1692.0,02/08/2025,,5,0.48,True,12214.0
11504,Carrie,Barry,Customer Support,Support Agent,4,San Francisco,APAC,4591.0,10/15/2023,,3,1.8,True,12017.0
11505,Thomas,Hicks,Sales,Sales Manager,1,Chicago,LATAM,2788.0,05/30/2024,,2,1.17,True,
11506,Robert,Spencer,Customer Support,Support Agent,1,Boston,LATAM,9079.0,01/24/2022,,3,3.52,True,14101.0
11507,Travis,Cole,Sales,Sales Executive,3,Seattle,EMEA,6571.0,05/07/2021,05/14/2023,5,2.02,False,11106.0
11508,Paul,Moore,Customer Support,Support Agent,3,New York,NA,5539.0,03/30/2022,08/11/2024,4,2.37,False,9809.0
11509,Daniel,Arnold,Operations,Operations Executive,5,Seattle,EMEA,2452.0,02/09/2024,,5,1.48,True,9859.0
11510,Andrew,Bennett,Engineering,Software Engineer,5,Chicago,LATAM,13586.0,11/26/2022,,1,2.68,True,4823.0
11511,John,Carter,Operations,Operations Executive,2,Chicago,LATAM,4798.0,11/27/2021,,2,3.68,True,3798.0
11512,Deborah,Carroll,Customer Support,Support Agent,1,San Francisco,NA,14473.0,04/03/2024,12/13/2024,5,0.7,False,
11513,Joshua,Molina,Customer Support,Support Agent,2,New York,LATAM,15843.0,04/07/2017,,1,8.32,True,12383.0
11514,Bryan,Rodriguez,Marketing,Marketing Manager,4,Chicago,APAC,5745.0,08/24/2022,,4,2.94,True,3960.0
11515,Erica,Rivera,Operations,Operations Executive,2,Boston,EMEA,14021.0,03/05/2020,,3,5.41,True,14998.0
11516,Ray,Smith,Marketing,Marketing Manager,3,San Francisco,NA,7505.0,06/15/2016,10/29/2016,4,0.37,False,14821.0
11517,Benjamin,Hayden,Sales,Sales Manager,5,San Francisco,NA,8704.0,08/10/2018,,5,6.98,True,15467.0
11518,Anthony,Cox,IT,IT Manager,3,San Francisco,NA,4367.0,09/29/2017,,1,7.84,True,4219.0
11519,Eric,Rodriguez,HR,HR Generalist,5,Chicago,NA,2153.0,07/03/2019,,1,6.08,True,
11520,Nancy,Dean,HR,HR Generalist,3,San Francisco,APAC,15352.0,07/08/2018,,1,7.07,True,10537.0
11521,Cindy,Mitchell,Sales,Sales Manager,1,San Francisco,LATAM,10979.0,12/04/2018,,1,6.66,True,5951.0
11522,Richard,Craig,Marketing,Marketing Manager,3,Seattle,EMEA,12122.0,05/19/2022,06/16/2025,4,3.08,False,
11523,Kurt,Hall,Operations,Operations Executive,3,Chicago,EMEA,1565.0,11/13/2023,06/01/2025,2,1.55,False,11054.0
11524,Michael,Taylor,Engineering,Engineering Manager,5,Boston,LATAM,6362.0,10/03/2016,,4,8.83,True,12062.0
11525,Joshua,Moran,Finance,Financial Analyst,4,Seattle,EMEA,13221.0,08/28/2017,02/20/2019,1,1.48,False,
11526,Rachel,Edwards,Finance,Finance Manager,5,Austin,EMEA,5247.0,07/07/2024,,3,1.07,True,
11527,Barbara,Perry,IT,IT Specialist,4,Seattle,LATAM,7107.0,06/14/2024,09/20/2024,4,0.27,False,5615.0
11528,Deborah,Molina,HR,HR Manager,4,Seattle,EMEA,1184.0,10/23/2022,04/01/2024,2,1.44,False,5119.0
11529,Laura,Francis,IT,IT Manager,3,Austin,LATAM,3210.0,09/12/2022,12/22/2022,1,0.28,False,11151.0
11530,Miguel,Thompson,IT,IT Specialist,2,Boston,EMEA,12298.0,05/11/2016,,1,9.23,True,5270.0
11531,Lisa,Bush,Engineering,Senior Engineer,3,New York,LATAM,4210.0,10/23/2017,,2,7.78,True,12848.0
11532,Joanne,Robertson,Finance,Financial Analyst,1,Chicago,LATAM,3422.0,11/03/2016,,1,8.75,True,
11533,Heather,Meyer,IT,IT Manager,4,Austin,EMEA,9028.0,07/06/2019,,3,6.08,True,8312.0
11534,Krystal,Blankenship,HR,HR Generalist,2,San Francisco,NA,7713.0,11/07/2018,,2,6.74,True,11584.0
11535,Heather,Ross,Operations,Operations Executive,5,Chicago,EMEA,9955.0,09/12/2018,,3,6.89,True,
11536,Stanley,Jones,Customer Support,Support Lead,5,Chicago,NA,9114.0,01/20/2016,,3,9.54,True,15264.0
11537,Alyssa,Morris,Sales,Sales Executive,1,San Francisco,EMEA,6590.0,12/10/2017,,1,7.65,True,8243.0
11538,Meredith,Obrien,Customer Support,Support Lead,3,New York,APAC,4204.0,10/17/2020,11/07/2020,4,0.06,False,11842.0
11539,Dawn,Lam,Marketing,Marketing Manager,3,San Francisco,EMEA,,07/08/2017,,3,8.07,True,15446.0
11540,Jerry,Kim,Customer Support,Support Agent,5,Austin,EMEA,5424.0,04/01/2018,,1,7.34,True,10051.0
11541,Madison,Mata,Marketing,Marketing Specialist,2,San Francisco,EMEA,,05/13/2023,,2,2.22,True,2112.0
11542,Diana,Watson,Operations,Operations Executive,5,Boston,NA,13931.0,04/15/2019,11/10/2019,2,0.57,False,7538.0
11543,Amanda,Hoover,Marketing,Marketing Specialist,5,Chicago,EMEA,12228.0,09/20/2016,,1,8.87,True,10976.0
11544,Mary,Ferguson,Sales,Sales Executive,2,Austin,APAC,9121.0,06/02/2019,,1,6.17,True,13627.0
11545,Melanie,Burnett,IT,IT Specialist,4,Boston,APAC,5054.0,10/18/2015,,5,9.79,True,10148.0
11546,Joseph,Dawson,Finance,Financial Analyst,4,San Francisco,NA,12213.0,02/11/2018,06/09/2022,5,4.33,False,2338.0
11547,Jennifer,Barnes,Operations,Operations Manager,2,New York,LATAM,13463.0,05/13/2016,,3,9.22,True,7470.0
11548,Elizabeth,Waller,HR,HR Generalist,2,New York,NA,12334.0,04/25/2018,,1,7.27,True,1905.0
11549,Vanessa,Burns,IT,IT Manager,2,Chicago,NA,12482.0,09/28/2015,,3,9.85,True,
11550,Andrea,Collins,HR,HR Manager,2,San Francisco,EMEA,5529.0,05/30/2023,,4,2.18,True,8132.0
11551,Kyle,Simmons,Finance,Financial Analyst,5,New York,LATAM,12782.0,10/19/2016,09/20/2020,2,3.92,False,12069.0
11552,Dana,Hart,Operations,Operations Manager,2,Boston,EMEA,14677.0,02/08/2025,,2,0.48,True,
11553,Alexandra,Wheeler,Customer Support,Support Agent,5,San Francisco,APAC,4396.0,11/22/2018,09/18/2023,5,4.82,False,1624.0
11554,Brian,Evans,IT,IT Specialist,5,San Francisco,APAC,7793.0,03/04/2018,06/05/2023,5,5.26,False,1719.0
11555,Brad,Hoffman,Sales,Sales Manager,5,San Francisco,EMEA,12339.0,09/30/2018,,5,6.84,True,10800.0
11556,Richard,Martin,Customer Support,Support Lead,2,San Francisco,EMEA,12079.0,01/04/2024,,5,1.58,True,7851.0
11557,Debra,Obrien,IT,IT Specialist,4,Chicago,APAC,,06/11/2020,,5,5.14,True,11905.0
11558,Victoria,Hill,Engineering,Engineering Manager,2,Austin,LATAM,9381.0,12/22/2017,,1,7.61,True,5993.0
11559,Johnathan,Cox,HR,HR Manager,5,Chicago,EMEA,12677.0,07/13/2018,,3,7.06,True,1013.0
11560,Amy,Sellers,HR,HR Manager,1,Chicago,APAC,5691.0,03/24/2023,,5,2.36,True,14776.0
11561,Kimberly,Williams,Finance,Financial Analyst,1,Boston,EMEA,14026.0,03/23/2017,,3,8.36,True,
11562,Randy,Santana,Marketing,Marketing Specialist,1,Seattle,APAC,12679.0,05/25/2016,,5,9.19,True,2500.0
11563,Amy,Thomas,HR,HR Generalist,1,Chicago,NA,11383.0,08/10/2016,,1,8.98,True,8657.0
11564,Daniel,Foster,Customer Support,Support Agent,4,Seattle,LATAM,8854.0,08/05/2023,,5,1.99,True,3003.0
11565,Kelly,Mcclure,Customer Support,Support Lead,5,San Francisco,APAC,11241.0,09/09/2022,12/26/2024,1,2.3,False,12597.0
11566,Stephanie,Armstrong,Engineering,Engineering Manager,2,New York,EMEA,,07/11/2018,,5,7.06,True,10274.0
11567,Jasmine,Anderson,Marketing,Marketing Specialist,1,New York,LATAM,12490.0,12/18/2022,,3,2.62,True,6591.0
11568,Mackenzie,Turner,IT,IT Specialist,4,Boston,NA,3760.0,08/08/2015,,2,9.99,True,9969.0
11569,Justin,Wheeler,Marketing,Marketing Manager,5,Austin,APAC,8193.0,06/29/2021,10/08/2021,5,0.28,False,2256.0
11570,James,Ibarra,Operations,Operations Manager,1,Austin,LATAM,12092.0,12/23/2019,,1,5.61,True,
11571,Linda,Armstrong,Customer Support,Support Lead,3,Boston,EMEA,6113.0,09/15/2023,04/13/2025,2,1.58,False,6671.0
11572,Jimmy,Ford,Finance,Financial Analyst,1,Austin,EMEA,9747.0,09/11/2019,,4,5.89,True,2487.0
11573,Denise,Rivers,Engineering,Engineering Manager,4,New York,LATAM,14525.0,03/19/2024,,1,1.37,True,7850.0
11574,Randy,Barron,Customer Support,Support Agent,1,Austin,EMEA,5082.0,01/18/2022,,3,3.54,True,
11575,Ralph,Johnson,IT,IT Manager,4,Boston,NA,6864.0,04/02/2018,,3,7.34,True,
11576,Jasmin,Dyer,Marketing,Marketing Specialist,4,Boston,EMEA,7186.0,12/01/2019,,2,5.67,True,12379.0
11577,Carol,Rodriguez,Customer Support,Support Agent,2,San Francisco,LATAM,14802.0,03/09/2025,,3,0.4,True,4495.0
11578,David,Hill,Sales,Sales Manager,2,New York,NA,2209.0,08/30/2023,06/14/2025,5,1.79,False,5948.0
11579,Anna,Silva,IT,IT Specialist,1,Boston,EMEA,5495.0,06/02/2025,,1,0.16,True,13774.0
11580,Matthew,Vasquez,IT,IT Specialist,2,Austin,LATAM,10199.0,03/22/2018,,1,7.37,True,10596.0
11581,Jennifer,Fisher,HR,HR Generalist,1,Boston,NA,7386.0,06/08/2022,,3,3.15,True,2442.0
11582,Nicholas,Davis,HR,HR Generalist,4,Chicago,NA,9877.0,10/18/2022,11/22/2022,5,0.1,False,2206.0
11583,Justin,Cruz,Finance,Financial Analyst,5,Chicago,APAC,15416.0,02/08/2017,,5,8.48,True,5284.0
11584,Nathaniel,Lucas,Customer Support,Support Lead,3,Seattle,APAC,9253.0,05/28/2019,,2,6.18,True,
11585,Mitchell,White,Marketing,Marketing Manager,3,San Francisco,APAC,2481.0,05/10/2025,06/03/2025,4,0.07,False,8922.0
11586,Charles,Gordon,Operations,Operations Manager,3,Boston,APAC,10925.0,01/25/2022,,4,3.52,True,1508.0
11587,Jonathan,Brown,Finance,Financial Analyst,5,New York,APAC,14436.0,11/15/2019,,3,5.72,True,14740.0
11588,Erin,Nelson,Engineering,Senior Engineer,4,San Francisco,APAC,15683.0,08/10/2023,,1,1.98,True,14577.0
11589,Amanda,Fowler,Operations,Operations Executive,5,Chicago,EMEA,1331.0,11/18/2022,,1,2.7,True,
11590,Tiffany,Wagner,Sales,Sales Manager,2,Austin,LATAM,3768.0,08/05/2016,,4,8.99,True,
11591,Lisa,Savage,Customer Support,Support Lead,1,Chicago,LATAM,5389.0,02/17/2023,,2,2.45,True,11026.0
11592,Dwayne,Young,Engineering,Engineering Manager,2,Austin,EMEA,13731.0,01/05/2017,07/17/2024,1,7.53,False,3568.0
11593,Crystal,Banks,Finance,Financial Analyst,4,Austin,LATAM,7396.0,02/27/2025,,2,0.42,True,15100.0
